trace,num_requests,num_objects,req_gib,obj_gib,compulsory_miss_ratio,obj_size_req,obj_size_obj,freq_mean,time_span_sec,onehit_count,onehit_ratio
tencentBlock.ns16912.oracleGeneral.zst,3922013,469502,0.0037,0.0004,0.1197,1.0,1.0,8.3536,781195,139259,0.2966
tencentBlock.ns16903.oracleGeneral.zst,1346967,143193,0.0013,0.0001,0.1063,1.0,1.0,9.4067,781195,4511,0.0315
tencentBlock.ns1690.oracleGeneral.zst,4503048,153794,0.0042,0.0001,0.0342,1.0,1.0,29.2797,781200,26909,0.175
tencentBlock.ns16897.oracleGeneral.zst,4708544,662138,0.0044,0.0006,0.1406,1.0,1.0,7.1111,781196,300578,0.454
tencentBlock.ns16880.oracleGeneral.zst,2820321,241178,0.0026,0.0002,0.0855,1.0,1.0,11.6939,781197,50671,0.2101
tencentBlock.ns1688.oracleGeneral.zst,10127448,275685,0.0094,0.0003,0.0272,1.0,1.0,36.7356,781200,19353,0.0702
tencentBlock.ns16878.oracleGeneral.zst,3968154,410505,0.0037,0.0004,0.1034,1.0,1.0,9.6665,781198,75878,0.1848
tencentBlock.ns16874.oracleGeneral.zst,3415462,238457,0.0032,0.0002,0.0698,1.0,1.0,14.3232,781198,95659,0.4012
tencentBlock.ns16868.oracleGeneral.zst,8660693,1000215,0.0081,0.0009,0.1155,1.0,1.0,8.6588,781198,381389,0.3813
tencentBlock.ns16864.oracleGeneral.zst,5937784,2199502,0.0055,0.002,0.3704,1.0,1.0,2.6996,781197,1178922,0.536
tencentBlock.ns16849.oracleGeneral.zst,3325906,412961,0.0031,0.0004,0.1242,1.0,1.0,8.0538,781197,95891,0.2322
tencentBlock.ns16846.oracleGeneral.zst,4054765,126811,0.0038,0.0001,0.0313,1.0,1.0,31.9749,781198,35167,0.2773
tencentBlock.ns16839.oracleGeneral.zst,2036534,200705,0.0019,0.0002,0.0986,1.0,1.0,10.1469,781194,6908,0.0344
tencentBlock.ns16837.oracleGeneral.zst,5701621,678546,0.0053,0.0006,0.119,1.0,1.0,8.4027,781198,172852,0.2547
tencentBlock.ns16828.oracleGeneral.zst,1640424,161330,0.0015,0.0002,0.0983,1.0,1.0,10.1681,781198,1587,0.0098
tencentBlock.ns16825.oracleGeneral.zst,1724446,144707,0.0016,0.0001,0.0839,1.0,1.0,11.9168,781197,5165,0.0357
tencentBlock.ns16820.oracleGeneral.zst,4278578,454804,0.004,0.0004,0.1063,1.0,1.0,9.4075,781196,81563,0.1793
tencentBlock.ns1682.oracleGeneral.zst,10283408,584574,0.0096,0.0005,0.0568,1.0,1.0,17.5913,781200,115155,0.197
tencentBlock.ns16816.oracleGeneral.zst,3826942,450584,0.0036,0.0004,0.1177,1.0,1.0,8.4933,781193,104655,0.2323
tencentBlock.ns16810.oracleGeneral.zst,1481875,238330,0.0014,0.0002,0.1608,1.0,1.0,6.2177,781197,52425,0.22
tencentBlock.ns16809.oracleGeneral.zst,1456016,141020,0.0014,0.0001,0.0969,1.0,1.0,10.3249,781195,5903,0.0419
tencentBlock.ns16804.oracleGeneral.zst,1497971,139430,0.0014,0.0001,0.0931,1.0,1.0,10.7435,781198,5868,0.0421
tencentBlock.ns16797.oracleGeneral.zst,4767672,459640,0.0044,0.0004,0.0964,1.0,1.0,10.3726,781196,142842,0.3108
tencentBlock.ns1679.oracleGeneral.zst,13391438,484995,0.0125,0.0005,0.0362,1.0,1.0,27.6115,781200,96359,0.1987
tencentBlock.ns16788.oracleGeneral.zst,10033636,1150461,0.0093,0.0011,0.1147,1.0,1.0,8.7214,781198,386067,0.3356
tencentBlock.ns16779.oracleGeneral.zst,2140863,309930,0.002,0.0003,0.1448,1.0,1.0,6.9076,781195,121082,0.3907
tencentBlock.ns16775.oracleGeneral.zst,1135256,193993,0.0011,0.0002,0.1709,1.0,1.0,5.852,781197,34106,0.1758
tencentBlock.ns16764.oracleGeneral.zst,2182987,153376,0.002,0.0001,0.0703,1.0,1.0,14.2329,781198,8053,0.0525
tencentBlock.ns16763.oracleGeneral.zst,1759349,170826,0.0016,0.0002,0.0971,1.0,1.0,10.2991,781198,1402,0.0082
tencentBlock.ns16757.oracleGeneral.zst,2634925,285776,0.0025,0.0003,0.1085,1.0,1.0,9.2202,781194,83507,0.2922
tencentBlock.ns16754.oracleGeneral.zst,1893806,354134,0.0018,0.0003,0.187,1.0,1.0,5.3477,781197,182900,0.5165
tencentBlock.ns16752.oracleGeneral.zst,6228355,358211,0.0058,0.0003,0.0575,1.0,1.0,17.3874,781198,69368,0.1937
tencentBlock.ns16751.oracleGeneral.zst,1378513,127804,0.0013,0.0001,0.0927,1.0,1.0,10.7861,781196,35257,0.2759
tencentBlock.ns16742.oracleGeneral.zst,7600373,1676410,0.0071,0.0016,0.2206,1.0,1.0,4.5337,781197,890883,0.5314
tencentBlock.ns16739.oracleGeneral.zst,14321392,8847171,0.0133,0.0082,0.6178,1.0,1.0,1.6188,781197,6337957,0.7164
tencentBlock.ns16737.oracleGeneral.zst,1328402,151779,0.0012,0.0001,0.1143,1.0,1.0,8.7522,781196,3875,0.0255
tencentBlock.ns16723.oracleGeneral.zst,2313473,203778,0.0022,0.0002,0.0881,1.0,1.0,11.3529,781194,44103,0.2164
tencentBlock.ns16715.oracleGeneral.zst,1044790,251301,0.001,0.0002,0.2405,1.0,1.0,4.1575,781198,113339,0.451
tencentBlock.ns16711.oracleGeneral.zst,1578790,284577,0.0015,0.0003,0.1803,1.0,1.0,5.5478,781195,102968,0.3618
tencentBlock.ns16710.oracleGeneral.zst,1942265,522080,0.0018,0.0005,0.2688,1.0,1.0,3.7202,781194,170504,0.3266
tencentBlock.ns16706.oracleGeneral.zst,1595874,214738,0.0015,0.0002,0.1346,1.0,1.0,7.4317,781196,42331,0.1971
tencentBlock.ns1670.oracleGeneral.zst,32521344,595753,0.0303,0.0006,0.0183,1.0,1.0,54.5886,781200,148215,0.2488
tencentBlock.ns16699.oracleGeneral.zst,3453034,308594,0.0032,0.0003,0.0894,1.0,1.0,11.1896,781196,85457,0.2769
tencentBlock.ns16692.oracleGeneral.zst,5493782,490795,0.0051,0.0005,0.0893,1.0,1.0,11.1936,781198,104016,0.2119
tencentBlock.ns16688.oracleGeneral.zst,2120467,219180,0.002,0.0002,0.1034,1.0,1.0,9.6745,781198,73145,0.3337
tencentBlock.ns16684.oracleGeneral.zst,3157322,437117,0.0029,0.0004,0.1384,1.0,1.0,7.2231,781198,94825,0.2169
tencentBlock.ns16678.oracleGeneral.zst,3745032,397504,0.0035,0.0004,0.1061,1.0,1.0,9.4214,781196,146876,0.3695
tencentBlock.ns16671.oracleGeneral.zst,1208352,154836,0.0011,0.0001,0.1281,1.0,1.0,7.8041,781197,47285,0.3054
tencentBlock.ns1666.oracleGeneral.zst,9991341,302959,0.0093,0.0003,0.0303,1.0,1.0,32.9792,781200,62745,0.2071
tencentBlock.ns16655.oracleGeneral.zst,4563807,432678,0.0043,0.0004,0.0948,1.0,1.0,10.5478,781198,99221,0.2293
tencentBlock.ns16652.oracleGeneral.zst,3851300,418133,0.0036,0.0004,0.1086,1.0,1.0,9.2107,781194,79752,0.1907
tencentBlock.ns16644.oracleGeneral.zst,8800525,148829,0.0082,0.0001,0.0169,1.0,1.0,59.1318,781197,42045,0.2825
tencentBlock.ns16642.oracleGeneral.zst,2564086,703638,0.0024,0.0007,0.2744,1.0,1.0,3.644,524680,492226,0.6995
tencentBlock.ns16639.oracleGeneral.zst,9820230,1402371,0.0091,0.0013,0.1428,1.0,1.0,7.0026,781198,300761,0.2145
tencentBlock.ns16632.oracleGeneral.zst,3633027,456468,0.0034,0.0004,0.1256,1.0,1.0,7.959,781196,179175,0.3925
tencentBlock.ns1662.oracleGeneral.zst,46078506,7363705,0.0429,0.0069,0.1598,1.0,1.0,6.2575,781200,5987461,0.8131
tencentBlock.ns16618.oracleGeneral.zst,4078610,460944,0.0038,0.0004,0.113,1.0,1.0,8.8484,781196,88518,0.192
tencentBlock.ns16613.oracleGeneral.zst,1290422,147853,0.0012,0.0001,0.1146,1.0,1.0,8.7277,781195,4902,0.0332
tencentBlock.ns16608.oracleGeneral.zst,1341788,127849,0.0012,0.0001,0.0953,1.0,1.0,10.4951,781197,2186,0.0171
tencentBlock.ns16601.oracleGeneral.zst,1333741,239440,0.0012,0.0002,0.1795,1.0,1.0,5.5703,781194,86098,0.3596
tencentBlock.ns16594.oracleGeneral.zst,3590744,467272,0.0033,0.0004,0.1301,1.0,1.0,7.6845,781195,95247,0.2038
tencentBlock.ns1659.oracleGeneral.zst,3620560,328640,0.0034,0.0003,0.0908,1.0,1.0,11.0168,170559,83334,0.2536
tencentBlock.ns16587.oracleGeneral.zst,2201457,219897,0.0021,0.0002,0.0999,1.0,1.0,10.0113,781197,59413,0.2702
tencentBlock.ns16571.oracleGeneral.zst,1142235,128438,0.0011,0.0001,0.1124,1.0,1.0,8.8933,781197,2936,0.0229
tencentBlock.ns16570.oracleGeneral.zst,2968308,366015,0.0028,0.0003,0.1233,1.0,1.0,8.1098,781194,65400,0.1787
tencentBlock.ns16566.oracleGeneral.zst,1413350,168948,0.0013,0.0002,0.1195,1.0,1.0,8.3656,781198,11331,0.0671
tencentBlock.ns16558.oracleGeneral.zst,2653039,537683,0.0025,0.0005,0.2027,1.0,1.0,4.9342,781195,288249,0.5361
tencentBlock.ns16557.oracleGeneral.zst,1108268,129864,0.001,0.0001,0.1172,1.0,1.0,8.5341,781196,2043,0.0157
tencentBlock.ns1655.oracleGeneral.zst,23145989,1600446,0.0216,0.0015,0.0691,1.0,1.0,14.4622,781200,482269,0.3013
tencentBlock.ns16546.oracleGeneral.zst,17638175,1932797,0.0164,0.0018,0.1096,1.0,1.0,9.1257,781198,350603,0.1814
tencentBlock.ns16541.oracleGeneral.zst,1126396,137104,0.001,0.0001,0.1217,1.0,1.0,8.2156,781196,4505,0.0329
tencentBlock.ns16540.oracleGeneral.zst,3152337,374071,0.0029,0.0003,0.1187,1.0,1.0,8.4271,781198,79150,0.2116
tencentBlock.ns16533.oracleGeneral.zst,1722772,194634,0.0016,0.0002,0.113,1.0,1.0,8.8513,781198,2841,0.0146
tencentBlock.ns16530.oracleGeneral.zst,30919593,507869,0.0288,0.0005,0.0164,1.0,1.0,60.881,781198,115105,0.2266
tencentBlock.ns16526.oracleGeneral.zst,3427727,319970,0.0032,0.0003,0.0933,1.0,1.0,10.7127,781193,60183,0.1881
tencentBlock.ns16517.oracleGeneral.zst,14013156,529618,0.0131,0.0005,0.0378,1.0,1.0,26.459,781197,107746,0.2034
tencentBlock.ns16508.oracleGeneral.zst,3920377,387141,0.0037,0.0004,0.0988,1.0,1.0,10.1265,781193,87052,0.2249
tencentBlock.ns16497.oracleGeneral.zst,2039283,319552,0.0019,0.0003,0.1567,1.0,1.0,6.3817,781198,102034,0.3193
tencentBlock.ns16489.oracleGeneral.zst,1952426,201849,0.0018,0.0002,0.1034,1.0,1.0,9.6727,433342,57435,0.2845
tencentBlock.ns16477.oracleGeneral.zst,4076369,526742,0.0038,0.0005,0.1292,1.0,1.0,7.7388,781195,182219,0.3459
tencentBlock.ns16470.oracleGeneral.zst,5161387,191543,0.0048,0.0002,0.0371,1.0,1.0,26.9464,781190,48447,0.2529
tencentBlock.ns16463.oracleGeneral.zst,6508583,780501,0.0061,0.0007,0.1199,1.0,1.0,8.339,781198,164048,0.2102
tencentBlock.ns1646.oracleGeneral.zst,2362031,150793,0.0022,0.0001,0.0638,1.0,1.0,15.6641,781198,4288,0.0284
tencentBlock.ns16458.oracleGeneral.zst,3027886,309682,0.0028,0.0003,0.1023,1.0,1.0,9.7774,781194,56696,0.1831
tencentBlock.ns16452.oracleGeneral.zst,2346255,260991,0.0022,0.0002,0.1112,1.0,1.0,8.9898,781197,63988,0.2452
tencentBlock.ns16450.oracleGeneral.zst,2214851,189437,0.0021,0.0002,0.0855,1.0,1.0,11.6918,781197,5762,0.0304
tencentBlock.ns16448.oracleGeneral.zst,5160446,491885,0.0048,0.0005,0.0953,1.0,1.0,10.4912,781198,82652,0.168
tencentBlock.ns16444.oracleGeneral.zst,1297358,136913,0.0012,0.0001,0.1055,1.0,1.0,9.4758,781197,1718,0.0125
tencentBlock.ns16443.oracleGeneral.zst,2856456,226421,0.0027,0.0002,0.0793,1.0,1.0,12.6157,781194,59401,0.2623
tencentBlock.ns16441.oracleGeneral.zst,1376315,148734,0.0013,0.0001,0.1081,1.0,1.0,9.2535,781198,3959,0.0266
tencentBlock.ns16433.oracleGeneral.zst,26122017,1393513,0.0243,0.0013,0.0533,1.0,1.0,18.7454,781198,572312,0.4107
tencentBlock.ns16430.oracleGeneral.zst,1298768,190624,0.0012,0.0002,0.1468,1.0,1.0,6.8132,781194,43061,0.2259
tencentBlock.ns16426.oracleGeneral.zst,4373639,437472,0.0041,0.0004,0.1,1.0,1.0,9.9975,781195,80855,0.1848
tencentBlock.ns16421.oracleGeneral.zst,1561692,152148,0.0015,0.0001,0.0974,1.0,1.0,10.2643,781194,2475,0.0163
tencentBlock.ns16417.oracleGeneral.zst,1600881,201716,0.0015,0.0002,0.126,1.0,1.0,7.9363,781197,72793,0.3609
tencentBlock.ns16411.oracleGeneral.zst,1149967,215741,0.0011,0.0002,0.1876,1.0,1.0,5.3303,781196,59704,0.2767
tencentBlock.ns16404.oracleGeneral.zst,1740737,498901,0.0016,0.0005,0.2866,1.0,1.0,3.4891,781196,171518,0.3438
tencentBlock.ns16396.oracleGeneral.zst,9032224,444000,0.0084,0.0004,0.0492,1.0,1.0,20.3428,781198,36943,0.0832
tencentBlock.ns1639.oracleGeneral.zst,9404935,610033,0.0088,0.0006,0.0649,1.0,1.0,15.4171,781200,71957,0.118
tencentBlock.ns16382.oracleGeneral.zst,3380525,389611,0.0031,0.0004,0.1153,1.0,1.0,8.6767,781197,111722,0.2868
tencentBlock.ns16379.oracleGeneral.zst,1109812,138637,0.001,0.0001,0.1249,1.0,1.0,8.0052,781196,8979,0.0648
tencentBlock.ns16376.oracleGeneral.zst,5019775,486148,0.0047,0.0005,0.0968,1.0,1.0,10.3256,273158,81655,0.168
tencentBlock.ns16370.oracleGeneral.zst,4164848,492034,0.0039,0.0005,0.1181,1.0,1.0,8.4646,781197,102310,0.2079
tencentBlock.ns16361.oracleGeneral.zst,7356202,639366,0.0069,0.0006,0.0869,1.0,1.0,11.5055,781196,148792,0.2327
tencentBlock.ns16357.oracleGeneral.zst,49437348,2873943,0.046,0.0027,0.0581,1.0,1.0,17.2019,781197,311727,0.1085
tencentBlock.ns16352.oracleGeneral.zst,1689238,111502,0.0016,0.0001,0.066,1.0,1.0,15.1498,665862,67622,0.6065
tencentBlock.ns16350.oracleGeneral.zst,5073688,524005,0.0047,0.0005,0.1033,1.0,1.0,9.6825,781196,73558,0.1404
tencentBlock.ns16337.oracleGeneral.zst,3841258,486854,0.0036,0.0005,0.1267,1.0,1.0,7.89,781197,140313,0.2882
tencentBlock.ns1633.oracleGeneral.zst,13454932,1808266,0.0125,0.0017,0.1344,1.0,1.0,7.4408,781200,1033630,0.5716
tencentBlock.ns16328.oracleGeneral.zst,5238767,405917,0.0049,0.0004,0.0775,1.0,1.0,12.906,781177,101575,0.2502
tencentBlock.ns16320.oracleGeneral.zst,1009487,110919,0.0009,0.0001,0.1099,1.0,1.0,9.1011,781197,44948,0.4052
tencentBlock.ns1632.oracleGeneral.zst,16587198,551921,0.0154,0.0005,0.0333,1.0,1.0,30.0536,781200,81953,0.1485
tencentBlock.ns16311.oracleGeneral.zst,1898487,119413,0.0018,0.0001,0.0629,1.0,1.0,15.8985,781197,29435,0.2465
tencentBlock.ns16304.oracleGeneral.zst,1768067,225714,0.0016,0.0002,0.1277,1.0,1.0,7.8332,781195,60253,0.2669
tencentBlock.ns16295.oracleGeneral.zst,2337346,115995,0.0022,0.0001,0.0496,1.0,1.0,20.1504,781198,39859,0.3436
tencentBlock.ns16294.oracleGeneral.zst,2081126,246000,0.0019,0.0002,0.1182,1.0,1.0,8.4599,402737,53313,0.2167
tencentBlock.ns16287.oracleGeneral.zst,2300989,245105,0.0021,0.0002,0.1065,1.0,1.0,9.3878,643950,73784,0.301
tencentBlock.ns16275.oracleGeneral.zst,3006364,700201,0.0028,0.0007,0.2329,1.0,1.0,4.2936,781198,401843,0.5739
tencentBlock.ns1627.oracleGeneral.zst,15314964,709809,0.0143,0.0007,0.0463,1.0,1.0,21.5762,781200,141112,0.1988
tencentBlock.ns16269.oracleGeneral.zst,2679401,245711,0.0025,0.0002,0.0917,1.0,1.0,10.9047,643980,74496,0.3032
tencentBlock.ns16263.oracleGeneral.zst,2252155,214586,0.0021,0.0002,0.0953,1.0,1.0,10.4953,781196,46514,0.2168
tencentBlock.ns16258.oracleGeneral.zst,1340252,139847,0.0012,0.0001,0.1043,1.0,1.0,9.5837,781198,5899,0.0422
tencentBlock.ns16251.oracleGeneral.zst,3576379,409340,0.0033,0.0004,0.1145,1.0,1.0,8.7369,781196,121533,0.2969
tencentBlock.ns1625.oracleGeneral.zst,103568618,7823461,0.0965,0.0073,0.0755,1.0,1.0,13.2382,781200,6330013,0.8091
tencentBlock.ns16247.oracleGeneral.zst,1714302,181030,0.0016,0.0002,0.1056,1.0,1.0,9.4697,781194,45774,0.2529
tencentBlock.ns16239.oracleGeneral.zst,8984541,249865,0.0084,0.0002,0.0278,1.0,1.0,35.9576,781198,75070,0.3004
tencentBlock.ns16230.oracleGeneral.zst,2872452,367287,0.0027,0.0003,0.1279,1.0,1.0,7.8207,781194,78141,0.2128
tencentBlock.ns16223.oracleGeneral.zst,1753811,146697,0.0016,0.0001,0.0836,1.0,1.0,11.9553,781192,48257,0.329
tencentBlock.ns16221.oracleGeneral.zst,8659578,768901,0.0081,0.0007,0.0888,1.0,1.0,11.2623,781198,218875,0.2847
tencentBlock.ns16219.oracleGeneral.zst,2138638,259169,0.002,0.0002,0.1212,1.0,1.0,8.2519,781195,93551,0.361
tencentBlock.ns16214.oracleGeneral.zst,1201641,218921,0.0011,0.0002,0.1822,1.0,1.0,5.4889,781195,63614,0.2906
tencentBlock.ns16206.oracleGeneral.zst,10171198,244223,0.0095,0.0002,0.024,1.0,1.0,41.6472,781198,53869,0.2206
tencentBlock.ns16198.oracleGeneral.zst,2851946,264643,0.0027,0.0002,0.0928,1.0,1.0,10.7766,781198,54680,0.2066
tencentBlock.ns16190.oracleGeneral.zst,4130560,371366,0.0038,0.0003,0.0899,1.0,1.0,11.1226,781195,90692,0.2442
tencentBlock.ns16181.oracleGeneral.zst,1622134,287436,0.0015,0.0003,0.1772,1.0,1.0,5.6435,781195,60501,0.2105
tencentBlock.ns16177.oracleGeneral.zst,3837096,358329,0.0036,0.0003,0.0934,1.0,1.0,10.7083,781198,98903,0.276
tencentBlock.ns16169.oracleGeneral.zst,5596307,584428,0.0052,0.0005,0.1044,1.0,1.0,9.5757,781197,156134,0.2672
tencentBlock.ns16160.oracleGeneral.zst,1764058,248269,0.0016,0.0002,0.1407,1.0,1.0,7.1054,781197,58738,0.2366
tencentBlock.ns16153.oracleGeneral.zst,3627446,823277,0.0034,0.0008,0.227,1.0,1.0,4.4061,781197,423594,0.5145
tencentBlock.ns16150.oracleGeneral.zst,1893287,142446,0.0018,0.0001,0.0752,1.0,1.0,13.2913,781198,16472,0.1156
tencentBlock.ns16141.oracleGeneral.zst,3007999,113037,0.0028,0.0001,0.0376,1.0,1.0,26.6107,781198,28594,0.253
tencentBlock.ns16139.oracleGeneral.zst,1516715,280758,0.0014,0.0003,0.1851,1.0,1.0,5.4022,781198,64225,0.2288
tencentBlock.ns16122.oracleGeneral.zst,1496108,210179,0.0014,0.0002,0.1405,1.0,1.0,7.1183,781196,35274,0.1678
tencentBlock.ns16116.oracleGeneral.zst,4756244,493502,0.0044,0.0005,0.1038,1.0,1.0,9.6377,781197,138483,0.2806
tencentBlock.ns16109.oracleGeneral.zst,3293019,358428,0.0031,0.0003,0.1088,1.0,1.0,9.1874,781196,68096,0.19
tencentBlock.ns16105.oracleGeneral.zst,4914896,507113,0.0046,0.0005,0.1032,1.0,1.0,9.6919,781194,83644,0.1649
tencentBlock.ns16096.oracleGeneral.zst,4327083,245521,0.004,0.0002,0.0567,1.0,1.0,17.6241,781196,30556,0.1245
tencentBlock.ns16095.oracleGeneral.zst,5477086,660026,0.0051,0.0006,0.1205,1.0,1.0,8.2983,781194,206066,0.3122
tencentBlock.ns16090.oracleGeneral.zst,1096303,137836,0.001,0.0001,0.1257,1.0,1.0,7.9537,781196,2907,0.0211
tencentBlock.ns1609.oracleGeneral.zst,137845862,291220,0.1284,0.0003,0.0021,1.0,1.0,473.3393,781200,30386,0.1043
tencentBlock.ns16083.oracleGeneral.zst,3644767,391421,0.0034,0.0004,0.1074,1.0,1.0,9.3116,781197,70796,0.1809
tencentBlock.ns16082.oracleGeneral.zst,5019032,597475,0.0047,0.0006,0.119,1.0,1.0,8.4004,781197,126973,0.2125
tencentBlock.ns16081.oracleGeneral.zst,3777928,406307,0.0035,0.0004,0.1075,1.0,1.0,9.2982,781197,80398,0.1979
tencentBlock.ns16077.oracleGeneral.zst,1400694,237373,0.0013,0.0002,0.1695,1.0,1.0,5.9008,781197,74656,0.3145
tencentBlock.ns16072.oracleGeneral.zst,8764318,114412,0.0082,0.0001,0.0131,1.0,1.0,76.6031,781196,32024,0.2799
tencentBlock.ns16070.oracleGeneral.zst,2872098,306135,0.0027,0.0003,0.1066,1.0,1.0,9.3818,781196,58610,0.1915
tencentBlock.ns16066.oracleGeneral.zst,1400270,252909,0.0013,0.0002,0.1806,1.0,1.0,5.5367,781195,54589,0.2158
tencentBlock.ns16065.oracleGeneral.zst,42091500,2711771,0.0392,0.0025,0.0644,1.0,1.0,15.5218,781198,297204,0.1096
tencentBlock.ns16056.oracleGeneral.zst,4505165,123276,0.0042,0.0001,0.0274,1.0,1.0,36.5454,781198,26879,0.218
tencentBlock.ns16049.oracleGeneral.zst,4386679,570678,0.0041,0.0005,0.1301,1.0,1.0,7.6868,781198,188447,0.3302
tencentBlock.ns16043.oracleGeneral.zst,6307008,526613,0.0059,0.0005,0.0835,1.0,1.0,11.9766,781198,172680,0.3279
tencentBlock.ns1604.oracleGeneral.zst,5815891,240483,0.0054,0.0002,0.0413,1.0,1.0,24.1842,781198,76631,0.3187
tencentBlock.ns16038.oracleGeneral.zst,1199336,248079,0.0011,0.0002,0.2068,1.0,1.0,4.8345,781198,82455,0.3324
tencentBlock.ns16035.oracleGeneral.zst,4499428,524563,0.0042,0.0005,0.1166,1.0,1.0,8.5775,781197,157437,0.3001
tencentBlock.ns16033.oracleGeneral.zst,2471338,265022,0.0023,0.0002,0.1072,1.0,1.0,9.325,781198,103669,0.3912
tencentBlock.ns16032.oracleGeneral.zst,11901413,372492,0.0111,0.0003,0.0313,1.0,1.0,31.9508,781198,64008,0.1718
tencentBlock.ns16023.oracleGeneral.zst,43909806,2660664,0.0409,0.0025,0.0606,1.0,1.0,16.5033,781198,264020,0.0992
tencentBlock.ns16017.oracleGeneral.zst,3475067,317118,0.0032,0.0003,0.0913,1.0,1.0,10.9583,781193,95028,0.2997
tencentBlock.ns16009.oracleGeneral.zst,1618717,209465,0.0015,0.0002,0.1294,1.0,1.0,7.7279,781195,66577,0.3178
tencentBlock.ns16003.oracleGeneral.zst,3597668,374613,0.0034,0.0003,0.1041,1.0,1.0,9.6037,781194,67381,0.1799
tencentBlock.ns16001.oracleGeneral.zst,1662659,141670,0.0015,0.0001,0.0852,1.0,1.0,11.7361,781198,2142,0.0151
tencentBlock.ns15992.oracleGeneral.zst,2186813,241269,0.002,0.0002,0.1103,1.0,1.0,9.0638,781197,80312,0.3329
tencentBlock.ns1599.oracleGeneral.zst,1859316,1417410,0.0017,0.0013,0.7623,1.0,1.0,1.3118,781198,1086597,0.7666
tencentBlock.ns15985.oracleGeneral.zst,3770883,428001,0.0035,0.0004,0.1135,1.0,1.0,8.8105,781194,84624,0.1977
tencentBlock.ns15972.oracleGeneral.zst,7939003,811634,0.0074,0.0008,0.1022,1.0,1.0,9.7815,781196,159385,0.1964
tencentBlock.ns15970.oracleGeneral.zst,1743315,193845,0.0016,0.0002,0.1112,1.0,1.0,8.9933,781195,57509,0.2967
tencentBlock.ns15968.oracleGeneral.zst,3129144,311794,0.0029,0.0003,0.0996,1.0,1.0,10.0359,781198,105254,0.3376
tencentBlock.ns15957.oracleGeneral.zst,10897091,1520809,0.0101,0.0014,0.1396,1.0,1.0,7.1653,781198,593469,0.3902
tencentBlock.ns15948.oracleGeneral.zst,2032990,311126,0.0019,0.0003,0.153,1.0,1.0,6.5343,781197,75033,0.2412
tencentBlock.ns15939.oracleGeneral.zst,6256897,1221667,0.0058,0.0011,0.1953,1.0,1.0,5.1216,781197,714271,0.5847
tencentBlock.ns15935.oracleGeneral.zst,2824242,285184,0.0026,0.0003,0.101,1.0,1.0,9.9032,781197,53814,0.1887
tencentBlock.ns15926.oracleGeneral.zst,3202433,573236,0.003,0.0005,0.179,1.0,1.0,5.5866,781197,157553,0.2748
tencentBlock.ns15921.oracleGeneral.zst,3232229,368935,0.003,0.0003,0.1141,1.0,1.0,8.761,781196,93919,0.2546
tencentBlock.ns15915.oracleGeneral.zst,1660496,174100,0.0015,0.0002,0.1048,1.0,1.0,9.5376,781198,17090,0.0982
tencentBlock.ns15910.oracleGeneral.zst,42911847,2692006,0.04,0.0025,0.0627,1.0,1.0,15.9405,781197,283773,0.1054
tencentBlock.ns1591.oracleGeneral.zst,3048062,2236095,0.0028,0.0021,0.7336,1.0,1.0,1.3631,781200,1601989,0.7164
tencentBlock.ns15902.oracleGeneral.zst,1618630,199822,0.0015,0.0002,0.1235,1.0,1.0,8.1004,781196,72643,0.3635
tencentBlock.ns15895.oracleGeneral.zst,4084556,434280,0.0038,0.0004,0.1063,1.0,1.0,9.4054,781198,81159,0.1869
tencentBlock.ns15888.oracleGeneral.zst,3884281,588895,0.0036,0.0005,0.1516,1.0,1.0,6.5959,781198,162912,0.2766
tencentBlock.ns15885.oracleGeneral.zst,2499704,241592,0.0023,0.0002,0.0966,1.0,1.0,10.3468,781198,79040,0.3272
tencentBlock.ns15880.oracleGeneral.zst,1404458,161537,0.0013,0.0002,0.115,1.0,1.0,8.6943,781197,8343,0.0516
tencentBlock.ns15876.oracleGeneral.zst,1548488,237410,0.0014,0.0002,0.1533,1.0,1.0,6.5224,781198,47626,0.2006
tencentBlock.ns15865.oracleGeneral.zst,1177356,226443,0.0011,0.0002,0.1923,1.0,1.0,5.1993,781198,64816,0.2862
tencentBlock.ns15864.oracleGeneral.zst,7301094,900114,0.0068,0.0008,0.1233,1.0,1.0,8.1113,781198,386950,0.4299
tencentBlock.ns15861.oracleGeneral.zst,10933307,534809,0.0102,0.0005,0.0489,1.0,1.0,20.4434,781198,67063,0.1254
tencentBlock.ns1586.oracleGeneral.zst,46707772,2785161,0.0435,0.0026,0.0596,1.0,1.0,16.7702,781200,305056,0.1095
tencentBlock.ns15852.oracleGeneral.zst,1020300,216140,0.001,0.0002,0.2118,1.0,1.0,4.7206,781195,97948,0.4532
tencentBlock.ns15835.oracleGeneral.zst,2129628,227189,0.002,0.0002,0.1067,1.0,1.0,9.3738,781198,39639,0.1745
tencentBlock.ns15828.oracleGeneral.zst,1634315,199427,0.0015,0.0002,0.122,1.0,1.0,8.1951,781196,62651,0.3142
tencentBlock.ns15819.oracleGeneral.zst,1724406,195804,0.0016,0.0002,0.1135,1.0,1.0,8.8068,781194,29615,0.1512
tencentBlock.ns15815.oracleGeneral.zst,6605975,495239,0.0062,0.0005,0.075,1.0,1.0,13.339,781195,108000,0.2181
tencentBlock.ns15812.oracleGeneral.zst,55567329,2182431,0.0518,0.002,0.0393,1.0,1.0,25.4612,781198,142236,0.0652
